year,a_author_fraction,total,topic,share,n
2005,Christlichdemokratische Fraktion,209,Wissenschaft Forschung,0.014354066985645932,3
2005,EVP/EDU Fraktion,50,Wissenschaft Forschung,0,0
2005,Fraktion der Schweizerischen Volkspartei,309,Wissenschaft Forschung,0.01941747572815534,6
2005,Fraktionslos,61,Wissenschaft Forschung,0,0
2005,Freisinnig-demokratische Fraktion,176,Wissenschaft Forschung,0.028409090909090908,5
2005,Grüne Fraktion,184,Wissenschaft Forschung,0.016304347826086956,3
2005,Sozialdemokratische Fraktion,434,Wissenschaft Forschung,0.013824884792626729,6
2006,Christlichdemokratische Fraktion,199,Wissenschaft Forschung,0.015075376884422112,3
2006,EVP/EDU Fraktion,45,Wissenschaft Forschung,0,0
2006,Fraktion der Schweizerischen Volkspartei,271,Wissenschaft Forschung,0.022140221402214024,6
2006,Fraktionslos,53,Wissenschaft Forschung,0,0
2006,Freisinnig-demokratische Fraktion,205,Wissenschaft Forschung,0.07317073170731708,15
2006,Grüne Fraktion,216,Wissenschaft Forschung,0.027777777777777776,6
2006,Sozialdemokratische Fraktion,421,Wissenschaft Forschung,0.01900237529691211,8
2007,Christlichdemokratische Fraktion,146,Wissenschaft Forschung,0,0
2007,EVP/EDU Fraktion,23,Wissenschaft Forschung,0,0
2007,Fraktion CVP/EVP/glp,29,Wissenschaft Forschung,0.06896551724137931,2
2007,Fraktion der Schweizerischen Volkspartei,331,Wissenschaft Forschung,0.015105740181268883,5
2007,Fraktionslos,35,Wissenschaft Forschung,0,0
2007,Freisinnig-demokratische Fraktion,198,Wissenschaft Forschung,0.020202020202020204,4
2007,Grüne Fraktion,203,Wissenschaft Forschung,0.009852216748768473,2
2007,Sozialdemokratische Fraktion,496,Wissenschaft Forschung,0.006048387096774193,3
2008,FDP-Liberale Fraktion,42,Wissenschaft Forschung,0.07142857142857144,3
2008,Fraktion CVP/EVP/glp,269,Wissenschaft Forschung,0.011152416356877325,3
2008,Fraktion der Schweizerischen Volkspartei,448,Wissenschaft Forschung,0.004464285714285715,2
2008,Fraktionslos,17,Wissenschaft Forschung,0,0
2008,Freisinnig-demokratische Fraktion,136,Wissenschaft Forschung,0.03676470588235294,5
2008,Grüne Fraktion,292,Wissenschaft Forschung,0.0136986301369863,4
2008,Sozialdemokratische Fraktion,522,Wissenschaft Forschung,0.015325670498084292,8
2009,FDP-Liberale Fraktion,250,Wissenschaft Forschung,0.02,5
2009,Fraktion BD,25,Wissenschaft Forschung,0,0
2009,Fraktion CVP/EVP/glp,359,Wissenschaft Forschung,0.008356545961002786,3
2009,Fraktion der Schweizerischen Volkspartei,683,Wissenschaft Forschung,0.0029282576866764276,2
2009,Grüne Fraktion,307,Wissenschaft Forschung,0.019543973941368076,6
2009,Sozialdemokratische Fraktion,590,Wissenschaft Forschung,0.00847457627118644,5
2010,FDP-Liberale Fraktion,256,Wissenschaft Forschung,0.03515625,9
2010,Fraktion BD,18,Wissenschaft Forschung,0,0
2010,Fraktion CVP/EVP/glp,349,Wissenschaft Forschung,0.014326647564469915,5
2010,Fraktion der Schweizerischen Volkspartei,589,Wissenschaft Forschung,0.006791171477079796,4
2010,Fraktionslos,3,Wissenschaft Forschung,0,0
2010,Grüne Fraktion,291,Wissenschaft Forschung,0.020618556701030924,6
2010,Sozialdemokratische Fraktion,446,Wissenschaft Forschung,0.01569506726457399,7
2011,FDP-Liberale Fraktion,252,Wissenschaft Forschung,0.027777777777777776,7
2011,Fraktion BD,41,Wissenschaft Forschung,0.04878048780487805,2
2011,Fraktion CVP-EVP,34,Wissenschaft Forschung,0,0
2011,Fraktion CVP/EVP/glp,263,Wissenschaft Forschung,0.01520912547528517,4
2011,Fraktion der Schweizerischen Volkspartei,503,Wissenschaft Forschung,0.001988071570576541,1
2011,Fraktionslos,16,Wissenschaft Forschung,0,0
2011,Grüne Fraktion,258,Wissenschaft Forschung,0.011627906976744186,3
2011,Grünliberale Fraktion,1,Wissenschaft Forschung,0,0
2011,Sozialdemokratische Fraktion,529,Wissenschaft Forschung,0.013232514177693762,7
2012,FDP-Liberale Fraktion,236,Wissenschaft Forschung,0.01694915254237288,4
2012,Fraktion BD,28,Wissenschaft Forschung,0,0
2012,Fraktion CVP-EVP,303,Wissenschaft Forschung,0.0165016501650165,5
2012,Fraktion der Schweizerischen Volkspartei,500,Wissenschaft Forschung,0.004,2
2012,Fraktionslos,25,Wissenschaft Forschung,0,0
2012,Grüne Fraktion,191,Wissenschaft Forschung,0.010471204188481676,2
2012,Grünliberale Fraktion,62,Wissenschaft Forschung,0,0
2012,Sozialdemokratische Fraktion,591,Wissenschaft Forschung,0.00676818950930626,4
2013,FDP-Liberale Fraktion,232,Wissenschaft Forschung,0.01293103448275862,3
2013,Fraktion BD,34,Wissenschaft Forschung,0,0
2013,Fraktion CVP-EVP,324,Wissenschaft Forschung,0.009259259259259259,3
2013,Fraktion der Schweizerischen Volkspartei,518,Wissenschaft Forschung,0.021235521235521238,11
2013,Fraktionslos,21,Wissenschaft Forschung,0,0
2013,Grüne Fraktion,228,Wissenschaft Forschung,0.0043859649122807015,1
2013,Grünliberale Fraktion,94,Wissenschaft Forschung,0.031914893617021274,3
2013,Sozialdemokratische Fraktion,591,Wissenschaft Forschung,0.021996615905245345,13
2014,FDP-Liberale Fraktion,268,Wissenschaft Forschung,0.0373134328358209,10
2014,Fraktion BD,39,Wissenschaft Forschung,0.025641025641025644,1
2014,Fraktion CVP-EVP,334,Wissenschaft Forschung,0.008982035928143712,3
2014,Fraktion der Schweizerischen Volkspartei,530,Wissenschaft Forschung,0.022641509433962263,12
2014,Grüne Fraktion,229,Wissenschaft Forschung,0.039301310043668124,9
2014,Grünliberale Fraktion,89,Wissenschaft Forschung,0.05617977528089888,5
2014,Sozialdemokratische Fraktion,611,Wissenschaft Forschung,0.03600654664484452,22
2015,CVP-Fraktion,48,Wissenschaft Forschung,0,0
2015,FDP-Liberale Fraktion,285,Wissenschaft Forschung,0.03859649122807018,11
2015,Fraktion BD,60,Wissenschaft Forschung,0.05,3
2015,Fraktion CVP-EVP,235,Wissenschaft Forschung,0.012765957446808512,3
2015,Fraktion der Schweizerischen Volkspartei,556,Wissenschaft Forschung,0.008992805755395683,5
2015,Grüne Fraktion,200,Wissenschaft Forschung,0.04,8
2015,Grünliberale Fraktion,82,Wissenschaft Forschung,0.03658536585365854,3
2015,Sozialdemokratische Fraktion,583,Wissenschaft Forschung,0.015437392795883362,9
2016,CVP-Fraktion,314,Wissenschaft Forschung,0.028662420382165602,9
2016,FDP-Liberale Fraktion,259,Wissenschaft Forschung,0.027027027027027025,7
2016,Fraktion BD,44,Wissenschaft Forschung,0,0
2016,Fraktion der Schweizerischen Volkspartei,567,Wissenschaft Forschung,0.021164021164021163,12
2016,Grüne Fraktion,164,Wissenschaft Forschung,0.07317073170731708,12
2016,Grünliberale Fraktion,59,Wissenschaft Forschung,0.03389830508474576,2
2016,Sozialdemokratische Fraktion,511,Wissenschaft Forschung,0.019569471624266144,10
2017,CVP-Fraktion,343,Wissenschaft Forschung,0.023323615160349854,8
2017,FDP-Liberale Fraktion,266,Wissenschaft Forschung,0.03759398496240601,10
2017,Fraktion BD,44,Wissenschaft Forschung,0.022727272727272728,1
2017,Fraktion der Schweizerischen Volkspartei,682,Wissenschaft Forschung,0.02346041055718475,16
2017,Grüne Fraktion,197,Wissenschaft Forschung,0.06091370558375634,12
2017,Grünliberale Fraktion,66,Wissenschaft Forschung,0.06060606060606061,4
2017,Sozialdemokratische Fraktion,532,Wissenschaft Forschung,0.04511278195488722,24
2018,CVP-Fraktion,196,Wissenschaft Forschung,0.030612244897959183,6
2018,FDP-Liberale Fraktion,174,Wissenschaft Forschung,0.011494252873563218,2
2018,Fraktion BD,28,Wissenschaft Forschung,0.03571428571428572,1
2018,Fraktion der Schweizerischen Volkspartei,307,Wissenschaft Forschung,0.026058631921824102,8
2018,Grüne Fraktion,134,Wissenschaft Forschung,0.01492537313432836,2
2018,Grünliberale Fraktion,40,Wissenschaft Forschung,0.05,2
2018,Sozialdemokratische Fraktion,294,Wissenschaft Forschung,0.03741496598639456,11
2000,Christlichdemokratische Fraktion,36,Medien Kommunikation,0.05555555555555555,2
2000,Evangelische und Unabhängige Fraktion,6,Medien Kommunikation,0,0
2000,Fraktion der Schweizerischen Volkspartei,30,Medien Kommunikation,0.13333333333333333,4
2000,Fraktionslos,11,Medien Kommunikation,0.09090909090909091,1
2000,Freisinnig-demokratische Fraktion,58,Medien Kommunikation,0.10344827586206896,6
2000,Grüne Fraktion,26,Medien Kommunikation,0,0
2000,Liberale Fraktion,6,Medien Kommunikation,0,0
2000,Sozialdemokratische Fraktion,73,Medien Kommunikation,0.136986301369863,10
2001,Christlichdemokratische Fraktion,183,Medien Kommunikation,0.07103825136612021,13
2001,Evangelische und Unabhängige Fraktion,34,Medien Kommunikation,0.029411764705882356,1
2001,Fraktion der Schweizerischen Volkspartei,208,Medien Kommunikation,0.028846153846153844,6
2001,Fraktionslos,41,Medien Kommunikation,0.024390243902439025,1
2001,Freisinnig-demokratische Fraktion,174,Medien Kommunikation,0.04597701149425287,8
2001,Grüne Fraktion,133,Medien Kommunikation,0.04511278195488722,6
2001,Liberale Fraktion,20,Medien Kommunikation,0.1,2
2001,Sozialdemokratische Fraktion,373,Medien Kommunikation,0.05630026809651475,21
2002,Christlichdemokratische Fraktion,214,Medien Kommunikation,0.06542056074766356,14
2002,Evangelische und Unabhängige Fraktion,26,Medien Kommunikation,0,0
2002,Fraktion der Schweizerischen Volkspartei,196,Medien Kommunikation,0.04081632653061225,8
2002,Fraktionslos,45,Medien Kommunikation,0.08888888888888889,4
2002,Freisinnig-demokratische Fraktion,189,Medien Kommunikation,0.07407407407407407,14
2002,Grüne Fraktion,95,Medien Kommunikation,0.010526315789473684,1
2002,Liberale Fraktion,20,Medien Kommunikation,0.05,1
2002,Sozialdemokratische Fraktion,350,Medien Kommunikation,0.07428571428571429,26
2003,Christlichdemokratische Fraktion,176,Medien Kommunikation,0.03409090909090909,6
2003,Evangelische und Unabhängige Fraktion,26,Medien Kommunikation,0.038461538461538464,1
2003,EVP/EDU Fraktion,5,Medien Kommunikation,0,0
2003,Fraktion der Schweizerischen Volkspartei,211,Medien Kommunikation,0.05213270142180095,11
2003,Fraktionslos,40,Medien Kommunikation,0.15,6
2003,Freisinnig-demokratische Fraktion,142,Medien Kommunikation,0.01408450704225352,2
2003,Grüne Fraktion,109,Medien Kommunikation,0.03669724770642202,4
2003,Liberale Fraktion,13,Medien Kommunikation,0,0
2003,Sozialdemokratische Fraktion,309,Medien Kommunikation,0.03883495145631068,12
2004,Christlichdemokratische Fraktion,230,Medien Kommunikation,0.05652173913043478,13
2004,EVP/EDU Fraktion,33,Medien Kommunikation,0,0
2004,Fraktion der Schweizerischen Volkspartei,271,Medien Kommunikation,0.04059040590405904,11
2004,Fraktionslos,48,Medien Kommunikation,0.16666666666666669,8
2004,Freisinnig-demokratische Fraktion,187,Medien Kommunikation,0.0641711229946524,12
2004,Grüne Fraktion,136,Medien Kommunikation,0,0
2004,Sozialdemokratische Fraktion,410,Medien Kommunikation,0.046341463414634146,19
2005,Christlichdemokratische Fraktion,209,Medien Kommunikation,0.057416267942583726,12
2005,EVP/EDU Fraktion,50,Medien Kommunikation,0.06,3
2005,Fraktion der Schweizerischen Volkspartei,309,Medien Kommunikation,0.02912621359223301,9
2005,Fraktionslos,61,Medien Kommunikation,0.08196721311475409,5
2005,Freisinnig-demokratische Fraktion,176,Medien Kommunikation,0.06818181818181818,12
2005,Grüne Fraktion,184,Medien Kommunikation,0.03804347826086957,7
2005,Sozialdemokratische Fraktion,434,Medien Kommunikation,0.029953917050691246,13
2006,Christlichdemokratische Fraktion,199,Medien Kommunikation,0.07035175879396985,14
2006,EVP/EDU Fraktion,45,Medien Kommunikation,0.022222222222222223,1
2006,Fraktion der Schweizerischen Volkspartei,271,Medien Kommunikation,0.04059040590405904,11
2006,Fraktionslos,53,Medien Kommunikation,0,0
2006,Freisinnig-demokratische Fraktion,205,Medien Kommunikation,0.05365853658536586,11
2006,Grüne Fraktion,216,Medien Kommunikation,0.02314814814814815,5
2006,Sozialdemokratische Fraktion,421,Medien Kommunikation,0.04513064133016627,19
2007,Christlichdemokratische Fraktion,146,Medien Kommunikation,0.08904109589041095,13
2007,EVP/EDU Fraktion,23,Medien Kommunikation,0,0
2007,Fraktion CVP/EVP/glp,29,Medien Kommunikation,0.034482758620689655,1
2007,Fraktion der Schweizerischen Volkspartei,331,Medien Kommunikation,0.04229607250755287,14
2007,Fraktionslos,35,Medien Kommunikation,0.11428571428571428,4
2007,Freisinnig-demokratische Fraktion,198,Medien Kommunikation,0.09090909090909091,18
2007,Grüne Fraktion,203,Medien Kommunikation,0.0049261083743842365,1
2007,Sozialdemokratische Fraktion,496,Medien Kommunikation,0.028225806451612906,14
2008,FDP-Liberale Fraktion,42,Medien Kommunikation,0.09523809523809523,4
2008,Fraktion CVP/EVP/glp,269,Medien Kommunikation,0.03717472118959108,10
2008,Fraktion der Schweizerischen Volkspartei,448,Medien Kommunikation,0.03125,14
2008,Fraktionslos,17,Medien Kommunikation,0,0
2008,Freisinnig-demokratische Fraktion,136,Medien Kommunikation,0.04411764705882353,6
2008,Grüne Fraktion,292,Medien Kommunikation,0.017123287671232876,5
2008,Sozialdemokratische Fraktion,522,Medien Kommunikation,0.028735632183908046,15
2009,FDP-Liberale Fraktion,250,Medien Kommunikation,0.048,12
2009,Fraktion BD,25,Medien Kommunikation,0,0
2009,Fraktion CVP/EVP/glp,359,Medien Kommunikation,0.07242339832869081,26
2009,Fraktion der Schweizerischen Volkspartei,683,Medien Kommunikation,0.055636896046852125,38
2009,Grüne Fraktion,307,Medien Kommunikation,0.048859934853420196,15
2009,Sozialdemokratische Fraktion,590,Medien Kommunikation,0.0576271186440678,34
2010,FDP-Liberale Fraktion,256,Medien Kommunikation,0.1015625,26
2010,Fraktion BD,18,Medien Kommunikation,0.16666666666666669,3
2010,Fraktion CVP/EVP/glp,349,Medien Kommunikation,0.09455587392550142,33
2010,Fraktion der Schweizerischen Volkspartei,589,Medien Kommunikation,0.07809847198641766,46
2010,Fraktionslos,3,Medien Kommunikation,0,0
2010,Grüne Fraktion,291,Medien Kommunikation,0.044673539518900345,13
2010,Sozialdemokratische Fraktion,446,Medien Kommunikation,0.03811659192825112,17
2011,FDP-Liberale Fraktion,252,Medien Kommunikation,0.04365079365079365,11
2011,Fraktion BD,41,Medien Kommunikation,0,0
2011,Fraktion CVP-EVP,34,Medien Kommunikation,0.029411764705882356,1
2011,Fraktion CVP/EVP/glp,263,Medien Kommunikation,0.049429657794676805,13
2011,Fraktion der Schweizerischen Volkspartei,503,Medien Kommunikation,0.05168986083499006,26
2011,Fraktionslos,16,Medien Kommunikation,0,0
2011,Grüne Fraktion,258,Medien Kommunikation,0.027131782945736434,7
2011,Grünliberale Fraktion,1,Medien Kommunikation,0,0
2011,Sozialdemokratische Fraktion,529,Medien Kommunikation,0.034026465028355386,18
2012,FDP-Liberale Fraktion,236,Medien Kommunikation,0.08898305084745763,21
2012,Fraktion BD,28,Medien Kommunikation,0,0
2012,Fraktion CVP-EVP,303,Medien Kommunikation,0.052805280528052806,16
2012,Fraktion der Schweizerischen Volkspartei,500,Medien Kommunikation,0.032,16
2012,Fraktionslos,25,Medien Kommunikation,0.04,1
2012,Grüne Fraktion,191,Medien Kommunikation,0.041884816753926704,8
2012,Grünliberale Fraktion,62,Medien Kommunikation,0.03225806451612903,2
2012,Sozialdemokratische Fraktion,591,Medien Kommunikation,0.03045685279187817,18
2013,FDP-Liberale Fraktion,232,Medien Kommunikation,0.07758620689655173,18
2013,Fraktion BD,34,Medien Kommunikation,0.11764705882352942,4
2013,Fraktion CVP-EVP,324,Medien Kommunikation,0.0462962962962963,15
2013,Fraktion der Schweizerischen Volkspartei,518,Medien Kommunikation,0.0637065637065637,33
2013,Fraktionslos,21,Medien Kommunikation,0.047619047619047616,1
2013,Grüne Fraktion,228,Medien Kommunikation,0.09649122807017545,22
2013,Grünliberale Fraktion,94,Medien Kommunikation,0.031914893617021274,3
2013,Sozialdemokratische Fraktion,591,Medien Kommunikation,0.05922165820642978,35
2014,FDP-Liberale Fraktion,268,Medien Kommunikation,0.09701492537313433,26
2014,Fraktion BD,39,Medien Kommunikation,0.10256410256410257,4
2014,Fraktion CVP-EVP,334,Medien Kommunikation,0.0658682634730539,22
2014,Fraktion der Schweizerischen Volkspartei,530,Medien Kommunikation,0.06981132075471698,37
2014,Grüne Fraktion,229,Medien Kommunikation,0.061135371179039305,14
2014,Grünliberale Fraktion,89,Medien Kommunikation,0.011235955056179777,1
2014,Sozialdemokratische Fraktion,611,Medien Kommunikation,0.044189852700491,27
2015,CVP-Fraktion,48,Medien Kommunikation,0.10416666666666666,5
2015,FDP-Liberale Fraktion,285,Medien Kommunikation,0.09473684210526315,27
2015,Fraktion BD,60,Medien Kommunikation,0.05,3
2015,Fraktion CVP-EVP,235,Medien Kommunikation,0.07659574468085106,18
2015,Fraktion der Schweizerischen Volkspartei,556,Medien Kommunikation,0.09532374100719425,53
2015,Grüne Fraktion,200,Medien Kommunikation,0.06,12
2015,Grünliberale Fraktion,82,Medien Kommunikation,0.10975609756097562,9
2015,Sozialdemokratische Fraktion,583,Medien Kommunikation,0.09948542024013722,58
2016,CVP-Fraktion,314,Medien Kommunikation,0.17515923566878983,55
2016,FDP-Liberale Fraktion,259,Medien Kommunikation,0.14671814671814673,38
2016,Fraktion BD,44,Medien Kommunikation,0.1590909090909091,7
2016,Fraktion der Schweizerischen Volkspartei,567,Medien Kommunikation,0.0564373897707231,32
2016,Grüne Fraktion,164,Medien Kommunikation,0.04878048780487805,8
2016,Grünliberale Fraktion,59,Medien Kommunikation,0.10169491525423728,6
2016,Sozialdemokratische Fraktion,511,Medien Kommunikation,0.07632093933463796,39
2017,CVP-Fraktion,343,Medien Kommunikation,0.1457725947521866,50
2017,FDP-Liberale Fraktion,266,Medien Kommunikation,0.24060150375939848,64
2017,Fraktion BD,44,Medien Kommunikation,0,0
2017,Fraktion der Schweizerischen Volkspartei,682,Medien Kommunikation,0.08064516129032258,55
2017,Grüne Fraktion,197,Medien Kommunikation,0.116751269035533,23
2017,Grünliberale Fraktion,66,Medien Kommunikation,0.15151515151515152,10
2017,Sozialdemokratische Fraktion,532,Medien Kommunikation,0.12218045112781954,65
2018,CVP-Fraktion,196,Medien Kommunikation,0.2602040816326531,51
2018,FDP-Liberale Fraktion,174,Medien Kommunikation,0.3218390804597701,56
2018,Fraktion BD,28,Medien Kommunikation,0.10714285714285714,3
2018,Fraktion der Schweizerischen Volkspartei,307,Medien Kommunikation,0.13355048859934854,41
2018,Grüne Fraktion,134,Medien Kommunikation,0.12686567164179105,17
2018,Grünliberale Fraktion,40,Medien Kommunikation,0.175,7
2018,Sozialdemokratische Fraktion,294,Medien Kommunikation,0.13605442176870747,40
2000,Christlichdemokratische Fraktion,36,Verkehr,0.027777777777777776,1
2000,Evangelische und Unabhängige Fraktion,6,Verkehr,0.33333333333333337,2
2000,Fraktion der Schweizerischen Volkspartei,30,Verkehr,0.03333333333333333,1
2000,Fraktionslos,11,Verkehr,0.09090909090909091,1
2000,Freisinnig-demokratische Fraktion,58,Verkehr,0.13793103448275862,8
2000,Grüne Fraktion,26,Verkehr,0.07692307692307693,2
2000,Liberale Fraktion,6,Verkehr,0.16666666666666669,1
2000,Sozialdemokratische Fraktion,73,Verkehr,0.04109589041095891,3
2001,Christlichdemokratische Fraktion,183,Verkehr,0.2459016393442623,45
2001,Evangelische und Unabhängige Fraktion,34,Verkehr,0.5588235294117647,19
2001,Fraktion der Schweizerischen Volkspartei,208,Verkehr,0.1778846153846154,37
2001,Fraktionslos,41,Verkehr,0.07317073170731708,3
2001,Freisinnig-demokratische Fraktion,174,Verkehr,0.21839080459770116,38
2001,Grüne Fraktion,133,Verkehr,0.12030075187969924,16
2001,Liberale Fraktion,20,Verkehr,0.1,2
2001,Sozialdemokratische Fraktion,373,Verkehr,0.12064343163538874,45
2002,Christlichdemokratische Fraktion,214,Verkehr,0.1822429906542056,39
2002,Evangelische und Unabhängige Fraktion,26,Verkehr,0.11538461538461538,3
2002,Fraktion der Schweizerischen Volkspartei,196,Verkehr,0.11224489795918367,22
2002,Fraktionslos,45,Verkehr,0.13333333333333333,6
2002,Freisinnig-demokratische Fraktion,189,Verkehr,0.12698412698412698,24
2002,Grüne Fraktion,95,Verkehr,0.042105263157894736,4
2002,Liberale Fraktion,20,Verkehr,0.1,2
2002,Sozialdemokratische Fraktion,350,Verkehr,0.08,28
2003,Christlichdemokratische Fraktion,176,Verkehr,0.1590909090909091,28
2003,Evangelische und Unabhängige Fraktion,26,Verkehr,0.23076923076923075,6
2003,EVP/EDU Fraktion,5,Verkehr,0.4,2
2003,Fraktion der Schweizerischen Volkspartei,211,Verkehr,0.15639810426540285,33
2003,Fraktionslos,40,Verkehr,0.075,3
2003,Freisinnig-demokratische Fraktion,142,Verkehr,0.19014084507042253,27
